,Brand,Category,Product Name ,Price,Review,Product Purchase,Ratings,Date Or Review
145,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,"I love the scent! It’s pleasant yet not too over powering.  I like the fact that there are 3 ways of application. I’ve tried all 3 before writing this and I think it works well for all 3 ways. My hair is generally dry and gets tangled up after washing. But if Iapply the oil before shampooing, I find there are less tangles, yay!   I use this together with my dyson hair dryer during blow dry and the effect is great! Hair looks shinier and healthier.  Thank you L’oreal!",Volume (ml):100,5,05 Jul 2018
146,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,"The product is good for normal hair. My hair is thick, dry & frizzy, so usually I need to have like 10 pumps to tame my hair.",Volume (ml):100,3,04 Jul 2018
147,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,"I have curly hair -like LEGIT CURLY hair not wavey but CURLY coily ones. Haven’t tried this oil and I dont know why I haven’t yet because I was SHOCKED after my hair air dried (with ofcuz the product in my hair), my hair was soooo soft & bouncy & the ringlets it creates were JUICY looking -not even exaggerating! I will definitely be posting a FULL indepth review on my Youtube Channel when I have the time to do so. Overall, I do recommend it for even curly hair. But ofcuz instead of using 3-4 pumps like it recommends I used double the dose cuz curly hair tends to be dry & frizzier. I love it & would definitely repurchase once I ran out of it! Check out my Youtube Channel & keep a look out for the indepth video on it at http://www.youtube.com/c/beautifiedzone or just search “IkinMan” on YouTube.",Volume (ml):100,5,29 Jun 2018
148,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,"Love the scent and my hair feels light and tangle free after using this! Unlike other oil, this does not makes my hair looks oily and dull. Highly recommended!",Volume (ml):100,5,29 Jun 2018
149,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,I accidentally broke the bottle after 1 try. I think it is better for it to be in plastic instead of glass bottle!   Pumped 2 times for my hair ends. I think it is ok to even out frizzy parts. Won’t feel greasy on hair but is difficult to wash off with soap. Overall is so-so. I still prefer another brand that starts with ‘K’.,Volume (ml):100,4,03 Jul 2018
150,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,"It makes my hair very soft and manageable and manageable. I love the smell, it makes my hair smells fresh the whole day.",Volume (ml):100,5,02 Jul 2018
151,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,I really have dry hair with spilt ends due to all the bleaching previously. I went to cut off my spilt ends and applied this oil after wash. This oil works best after wash instead of using on dry hair. The moist is there after a long day.,Volume (ml):100,4,02 Jul 2018
152,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,Great serum for hair. Not too oily as other brands i Have tried before. But would be even more ideal if more watery texture.,Volume (ml):100,5,02 Jul 2018
153,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,"After application, my hair is non-frizzy and smooth. The product is non- greasy and fragrance free... I love it!!",Volume (ml):100,5,28 Jun 2018
154,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,Because I love playing with hair colours I have pretty dry and fragile hair from all the treatments. So when #tryandreview sent me a bottle of L’Oréal 3in1 extraordinary oil I couldn’t wait to try it and see its effects. I’d been looking for a hair treatment that I could use on dry hair before shampoo and had trouble finding one. So when I read that this could be used before shampoo to me this product had already won half the battle. I worked 10pumps of oil through my hair and left it in for about 15mins before shampooing it out. I applied another 2 more pumps after towel drying. The results was that my hair definitely felt softer though it didn’t do much for my frizz. But the comb definitely made its way through a lot easier.     The bottle design doesn’t really help in the pumping of the oil because you have to lift it up and angle it so that it doesn’t trickle down the sides. So if you have already worked the oil through your hair the first time to pump Loren product you’ll have to pick up the bottle with oily hands or risk coating the bottle with more oil.,Volume (ml):100,5,28 Jun 2018
155,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,How I wish L'Oréal change it into a plastic bottle. The glass bottle is kinda heavy to carry for travel and I'm so afraid that I would drop it on to the floor. I would normally press 2 pumps for my shoulder length hair. It's very lightweight and instantly absorb on the the hair. Your hair doesn't look oily but instead it looks very soft and silky. It's kinda tame down those frizzy hair and I like the product very much. The smell was okay too!,Volume (ml):100,5,27 Jun 2018
156,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,"I have very dry, dyed hair which always gets tangled up regardless. After using the product, you can see and feel the instant change on the hair. It feels smooth, less frizzy and easier to manage. I've always trusted this product since then. Highly recommended!",Volume (ml):100,5,23 Jul 2018
157,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,"My hair ends are super frizzy and dry from bleaching and are always tangled after a shower especially if I don't use conditioner. Most hair oils I've tried are super greasy and leave my hair looking oily and gross. However, L'oreal's hair oil is definitely the best I've tried as it leaves my hair feeling soft and nourished and also smells nice as well! Doesn't even feel like I applied anything on because it's so lightweight. Definitely my favourite hair oil product! Have been constantly repurchasing, am on my 3rd bottle now :)",Volume (ml):100,5,23 Jul 2018
158,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,My natural frizzy wavy hair and the weather has done a lot of damage to my hair. To make things worst i bleach my hair a lot for vibrant colours. L'Oréal Paris Extraordinary Oil is the MAGIC i needed for my hair. After using it my hair feels so soft n frizzy free. Now i am able to leave my hair dangling with confidence .Thank You L'Oréal..,Volume (ml):100,5,16 Jul 2018
159,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,"I really like that it doesn't feel greasy on my palms after I applied it on my hair and it has a really nice smell. My hair is really thin and gets tangled easily, hence when I comb my hair, my hair falls. After applying this product on my dry hair (very messy), and it instantly got smoother and manageable. The amount of hair fall decreased as well.     On the side note, I thought it will be better if the bottle isn't make out of glass. Clumsy people like me has anxiety over the fact that the bottle of hair oil might shatter if I drop it on the ground.",Volume (ml):100,5,15 Jul 2018
160,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,No comments/review is an image,Volume (ml):100,5,14 Dec 2019
161,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,No comments/review is an image,Volume (ml):100,5,06 Dec 2019
162,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,No comments/review is an image,Volume (ml):100,5,26 Nov 2019
163,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,No comments/review is an image,Volume (ml):100,4,04 Oct 2019
164,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,No comments/review is an image,Volume (ml):100,5,15 Sep 2019
165,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,No comments/review is an image,Volume (ml):100,5,15 Sep 2019
166,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,No comments/review is an image,Volume (ml):100,5,13 Sep 2019
167,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,My hair gets rebonded 2x a year . And i can honestly say this.is one.of the best serums i tried to at least repair my chemically treated hair..,Volume (ml):100,5,17 Sep 2018
168,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,"I love this hair treatment oil and have been using it daily. My hair ends felt dry and frizzy after bleaching and colouring. I use this treatment oil after towel drying my hair at night, and on dry hair in the morning. My hair feels softer and smoother with less tangles immediately. It is lightweight and does not weigh down my hair, even if I apply it on damp hair. The oil is not greasy, I don’t have to wash my hands after applying. I will continue to repuchase this product!",Volume (ml):100,5,06 Sep 2018
169,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,"Love this Extraordinary Oil by L'Oréal Paris! It leaves my hair super smooth and manageable within days after the 1st application and subsequent usage makes it better. Non greasy, smells great.",Volume (ml):100,5,25 Jun 2018
170,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,"I love this product! It's so smooth on the hair and after applying, it does not feel greasy at all. I have very frizzy hair but after applying this, I realised that there was less frizz and flyaways and my hair was more manageable. It also does not make my hair look greasy and it works wonders just by applying a small amount.",Volume (ml):100,5,23 Jun 2018
171,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,"My hair has always been known by my friends for being frizzy and untamed since forever. This is due to the frequent dyeing and perming of hair which I can't stop myself from doing so. I have been exploring a lot of hair products such as buying a good shampoo, conditioner and hair mask but to no avail. My friends induced me into trying hair oil but since my hair is naturally thin with oily scalp, I feel that hair oil will make my hair more oily and heavy. True enough, my hair was oily throughout the day after my first hair oil. However, I'm really Glad that try and review sent over this extraordinary oil from L'Oréal and for once, I saw so much improvement in my frizziness and this time, it lasted me throughout the whole day! I have received so much compliment from my friends and I'll definitely continue using it. This is my holy grail now",Volume (ml):100,5,22 Jun 2018
172,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,"I was very skeptical about this hair oil when I first try it because I am not a fan of putting things onto my hair, especially hair oil since it will make my hair look oily and no volume. However, this hair oil makes my hair feel smoother after blow drying and not oily.",Volume (ml):100,4,22 Jun 2018
173,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,"I use this after shampooing and conditioning and wow, I love how my hair looks healthy and untangled the entire day (as my hair is usually dry and knotty). The oil is non-greasy so it doesn't feel uncomfortable and the scent is quite pleasant!",Volume (ml):100,5,22 Jun 2018
174,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,"The extraordinary oil allows my hair to be smooth and tangle free for the entire day. Due to busy schedule, I do not usually apply conditioner after shampooing so the oil is an alternative choice for me. I applied the oil after showering and it has a nice scent. It is also light weight and non greasy.",Volume (ml):100,5,21 Jun 2018
175,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,Just a bit on the tip of the hair in the morning and will keep it smooth and untangled for the rest of the day!,Volume (ml):100,4,20 Jun 2018
176,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,"Never thought using hair oil would be a good option cause I assumed it’d just make one’s hair look oily but it doesn’t leave a greasy residue after you’ve worked it in your hair so you can use the product even before stepping out of the house. The hair oil smells good and is easy to use, doesn’t take Long for my hair the absorb it and a little goes a Long way!",Volume (ml):100,5,15 Jun 2018
177,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,"Ive been using loreal-paris product for many years but i havent tried any of their hair oil. However, after using this hair oil for 1 week+ It helps to improve my frizzy hair and soften my hair alot compare to xxx brand products.   This is worth buying",Volume (ml):100,5,10 Jun 2018
178,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,"I have always been a user of hair oils, never failed to apply it daily. Hence I would say I am quite familiar with how it would turn out on my hair.    Loreal's hair oil is actually more outstanding in 4 diff ways. 1) Non greasy 2) Lasts longer than others 3) Carries a faint scent that lasts pretty long 4) Lock function    Being such an avid user of hair oils, my previous hair oils usually make my palms greasy after application, and my hair tends to dry out towards the end of the day. Most hair products comes with a cap, and its easily lost.     Loreal's hair oil is so much better, and I would defo buy it myself :)",Volume (ml):100,5,10 Jun 2018
179,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,"I just recently dyed my hair and I was really scared that my hair would become really dry. But this product is really the game changer, hair became so much more manageable and soft, I was really surprised! Would really recommend this product for those who have really thick and dry hair :)",Volume (ml):100,5,09 Jun 2018
180,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,"The formula is really lightweight and has worked wonders! Been using it as a finishing touch and my hair has been looking smooth and shiny ever since. And to add to that, it smells great too! Also, the product comes in a really nice glass bottle, giving it a more sophisticated touch.",Volume (ml):100,5,09 Jun 2018
181,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,"The product smells nice. After using it for a few days, i can see the difference in the condition of my hair. It looks less dry, crisp and healthier. When i pump it on my hand after applying, it doesn’t leave my hand greasy which is awesome.",Volume (ml):100,5,08 Jun 2018
182,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,"I was quite in love with the product. Extraordinary oil give rich moisturizing & nutrition to the my hair. It is speedily absorbed in the hair and my hair felt soft and quite shiny without leaving any greasy feeling. Plus, the smell was great. The beautiful golden color contents are in a glass bottle with a pump down lid. Loving the pump as you can get the right amount of oil that you need every time. There is no wastage. For the price I find this is brilliantly affordable to me. I have tried some other oils but I have found my favorite and am not changing for anything else.",Volume (ml):100,5,08 Jun 2018
183,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,I am the new user and have been trying Extraordinary Oil Loreal Paris for one week. It helps me in smoothening and nourishing my dry and frizzy hair. It is indeed worth buying.,Volume (ml):100,5,08 Jun 2018
184,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,"I’ve used this oil for 5days now and my hair feels great all the time! I got really dry and frizzy hair from all the bleaching and perming I have done and I’m glad that I’ve found this hair oil which really helped me a lot by moisturising my hair ends and the smell is not too strong, a very pleasant smell. Overall I loved it!",Volume (ml):100,5,08 Jun 2018
185,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,Always a frequent user of hair oil and had been using this oil for quite a few days. It really soften my hair and make it less frizzy after multiple times of bleaching. Overall comment for the L'Oréal Paris extraordinary oil that it's not greasy and improve my hair a lot.,Volume (ml):100,5,08 Jun 2018
186,l-oreal-paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,$17.93,"I’ve been using this oil for a 3 consecutive days and indeed shown great improvements to my bleached hair. Followed the steps given, I tried applying it before shower, though it feels weird at first but the effect after shower was great. But my favorite would still be using it on towel dry hair before blow drying. It give a good and healthy shine look after I blow dry my hair and it smells awesome!!! Now I get to go out with non fizzy hair with great fragrance! I can really feel the difference.",Volume (ml):100,5,08 Jun 2018
